editDistance,5
averageBracket,0
packageSize,14409
dependencyNumber,2
devDependencyNumber,0
jsFileNumber,1
bracketNumber,0
hasInstallScript,true
containIP,false
useBase64Conversion,true
containBase64String,true
createBufferFromASCII,true
containBytestring,false
containDomain,true
useBufferFrom,false
useEval,false
requireChildProcessInJSFile,false
requireChildProcessInInstallScript,false
accessFSInJSFile,false
accessFSInInstallScript,false
accessNetworkInJSFile,true
accessNetworkInInstallScript,true
accessProcessEnvInJSFile,true
accessProcessEnvInInstallScript,true
containSuspicousString,false
accessCryptoAndZipInJSFile,false
accessSensitiveAPI,false
